Time,Data
598,3607
599,3607
600,3597
601,3613
602,3605
603,3600
604,3600
605,3597
606,3605
607,3610
608,3610
609,3589
610,3597
611,3610
612,3603
613,3603
614,3603
615,3600
616,3607
617,3605
618,3605
619,3608
620,3615
621,3609
622,3617
623,3617
624,3609
625,3618
626,3609
627,3600
628,3600
629,3619
630,3611
631,3601
632,3595
633,3595
634,3616
635,3606
636,3604
637,3612
638,3612
639,3606
640,3612
641,3611
642,3616
643,3616
644,3616
645,3615
646,3607
647,3606
648,3606
649,3600
650,3615
651,3600
652,3600
653,3610
654,3608
655,3617
656,3615
657,3615
658,3613
659,3614
660,3612
661,3609
662,3609
663,3639
664,3608
665,3617
666,3625
667,3625
668,3618
669,3619
670,3626
671,3617
672,3617
673,3616
674,3627
675,3613
676,3619
677,3619
678,3616
679,3618
680,3622
681,3627
682,3627
683,3619
684,3612
685,3604
686,3618
687,3618
688,3596
689,3615
690,3621
691,3615
692,3615
693,3601
694,3602
695,3604
696,3604
697,3596
698,3598
699,3600
700,3601
701,3601
702,3596
703,3588
704,3587
705,3585
706,3585
707,3587
708,3585
709,3582
710,3584
711,3584
712,3571
713,3563
714,3574
715,3568
716,3568
717,3565
718,3579
719,3562
720,3564
721,3564
722,3572
723,3553
724,3555
725,3559
726,3559
727,3556
728,3556
729,3558
730,3551
731,3551
732,3545
733,3549
734,3547
735,3539
736,3539
737,3529
738,3547
739,3541
740,3541
741,3538
742,3551
743,3543
744,3547
745,3547
746,3549
747,3540
748,3556
749,3537
750,3537
751,3546
752,3549
753,3552
754,3537
755,3537
756,3544
757,3536
758,3543
759,3547
760,3547
761,3546
762,3545
763,3543
764,3538
765,3538
766,3540
767,3552
768,3549
769,3550
770,3550
771,3540
772,3543
773,3543
774,3545
775,3545
776,3543
777,3554
778,3544
779,3547
780,3547
781,3542
782,3552
783,3561
784,3561
785,3559
786,3545
787,3547
788,3550
789,3550
790,3550
791,3548
792,3547
793,3552
794,3552
795,3550
796,3556
797,3550
798,3546
799,3546
800,3555
801,3542
802,3553
803,3552
804,3552
805,3555
806,3552
807,3556
808,3565
809,3565
810,3550
811,3556
812,3553
813,3552
814,3552
815,3554
816,3555
817,3565
818,3543
819,3543
820,3555
821,3557
822,3562
823,3559
824,3559
825,3559
826,3566
827,3562
828,3562
829,3568
830,3556
831,3557
832,3561
833,3561
834,3554
835,3569
836,3564
837,3557
838,3557
839,3565
840,3561
841,3572
842,3560
843,3560
844,3573
845,3564
846,3570
847,3568
848,3568
849,3567
850,3570
851,3570
852,3570
853,3570
854,3555
855,3567
856,3561
857,3551
858,3551
859,3561
860,3563
861,3563
862,3567
863,3567
864,3564
865,3573
866,3546
867,3569
868,3569
869,3566
870,3572
871,3572
872,3572
873,3572
874,3566
875,3565
876,3565
877,3565
878,3561
879,3571
880,3569
881,3570
882,3570
883,3567
884,3569
885,3573
886,3574
887,3574
888,3581
889,3575
890,3570
891,3573
892,3573
893,3574
894,3574
895,3579
896,3565
897,3565
898,3569
899,3575
900,3573
901,3575
902,3575
903,3577
904,3579
905,3576
906,3575
907,3575
908,3568
909,3577
910,3579
911,3579
912,3575
913,3576
914,3574
915,3585
916,3585
917,3575
918,3575
919,3575
920,3590
921,3590
922,3577
923,3573
924,3587
925,3585
926,3585
927,3583
928,3578
929,3591
930,3602
931,3602
932,3585
933,3584
934,3588
935,3593
936,3593
937,3599
938,3601
939,3589
940,3592
941,3592
942,3593
943,3588
944,3592
945,3597
946,3597
947,3592
948,3592
949,3592
950,3597
951,3597
952,3602
953,3602
954,3603
955,3603
956,3599
957,3598
958,3606
959,3606
960,3606
961,3601
962,3597
963,3601
964,3603
965,3603
966,3595
967,3595
968,3607
969,3601
970,3601
971,3594
972,3606
973,3602
974,3607
975,3607
976,3613
977,3606
978,3603
979,3600
980,3600
981,3607
982,3606
983,3599
984,3609
985,3609
986,3618
987,3616
988,3601
989,3610
990,3610
991,3609
992,3606
993,3621
994,3617
995,3617
996,3613
997,3615
998,3618
999,3618
1000,3631
1001,3619
1002,3621
1003,3624
1004,3624
1005,3613
1006,3626
1007,3633
1008,3625
1009,3625
1010,3623
1011,3617
1012,3630
1013,3632
1014,3632
1015,3639
1016,3645
1017,3633
1018,3638
1019,3638
1020,3633
1021,3647
1022,3631
1023,3626
1024,3626
1025,3636
1026,3636
1027,3640
1028,3626
1029,3626
1030,3629
1031,3640
1032,3636
1033,3630
1034,3630
1035,3641
1036,3638
1037,3630
1038,3629
1039,3629
1040,3630
1041,3628
1042,3616
1043,3616
1044,3624
1045,3622
1046,3612
1047,3611
1048,3611
1049,3616
1050,3612
1051,3621
1052,3611
1053,3611
1054,3605
1055,3608
1056,3614
1057,3599
1058,3599
1059,3614
1060,3602
1061,3599
1062,3601
1063,3601
1064,3602
1065,3602
1066,3603
1067,3599
1068,3599
1069,3598
1070,3601
1071,3593
1072,3595
1073,3595
1074,3594
1075,3598
1076,3588
1077,3603
1078,3603
1079,3597
1080,3595
1081,3608
1082,3590
1083,3590
1084,3586
1085,3596
1086,3594
1087,3594
1088,3605
1089,3595
1090,3600
1091,3588
1092,3588
1093,3592
1094,3587
1095,3586
1096,3591
1097,3591
1098,3597
1099,3589
1100,3609
1101,3591
1102,3591
1103,3590
1104,3600
1105,3597
1106,3593
1107,3593
1108,3601
1109,3599
1110,3603
1111,3594
1112,3594
1113,3592
1114,3619
1115,3603
1116,3598
1117,3598
1118,3607
1119,3606
1120,3603
1121,3594
1122,3594
1123,3604
1124,3608
1125,3598
1126,3598
1127,3608
1128,3602
1129,3612
1130,3609
1131,3609
1132,3617
1133,3608
1134,3604
1135,3604
1136,3604
1137,3613
1138,3618
1139,3612
1140,3604
1141,3604
1142,3623
1143,3598
1144,3608
1145,3608
1146,3608
1147,3609
1148,3617
1149,3622
1150,3611
1151,3611
1152,3609
1153,3611
1154,3618
1155,3608
1156,3608
1157,3616
1158,3595
1159,3606
1160,3605
1161,3605
1162,3608
1163,3601
1164,3611
1165,3598
1166,3598
1167,3613
1168,3614
1169,3593
1170,3593
1171,3598
1172,3608
1173,3603
1174,3594
1175,3594
1176,3595
1177,3598
1178,3597
1179,3602
1180,3602
1181,3593
1182,3593
1183,3593
1184,3594
1185,3594
1186,3582
1187,3572
1188,3590
1189,3581
1190,3581
1191,3591
1192,3571
1193,3583
1194,3579
1195,3579
1196,3584
1197,3584
1198,3591
1199,3576
1200,3576
1201,3576
1202,3566
1203,3578
1204,3578
1205,3578
1206,3580
1207,3584
1208,3579
1209,3565
1210,3565
1211,3575
1212,3579
1213,3573
1214,3573
1215,3577
1216,3570
1217,3578
1218,3576
1219,3576
1220,3578
1221,3572
1222,3577
1223,3578
1224,3578
1225,3578
1226,3574
1227,3582
1228,3582
1229,3582
1230,3576
1231,3580
1232,3581
1233,3581
1234,3581
1235,3572
1236,3574
1237,3589
1238,3581
1239,3581
1240,3585
1241,3589
1242,3588
1243,3573
1244,3573
1245,3590
1246,3612
1247,3597
1248,3589
1249,3589
1250,3589
1251,3592
1252,3589
1253,3600
1254,3600
1255,3587
1256,3599
1257,3582
1258,3582
1259,3583
1260,3597
1261,3601
1262,3596
1263,3596
1264,3594
1265,3595
1266,3604
1267,3600
1268,3600
1269,3600
1270,3589
1271,3599
1272,3601
1273,3601
1274,3606
1275,3607
1276,3605
1277,3618
1278,3618
1279,3605
1280,3607
1281,3608
1282,3614
1283,3614
1284,3608
1285,3610
1286,3610
1287,3613
1288,3613
1289,3613
1290,3610
1291,3612
1292,3613
1293,3613
1294,3619
1295,3620
1296,3610
1297,3617
1298,3617
1299,3623
1300,3619
1301,3625
1302,3625
1303,3627
1304,3615
1305,3623
1306,3629
1307,3629
1308,3624
1309,3621
1310,3631
1311,3621
1312,3621
1313,3645
1314,3628
1315,3621
1316,3630
1317,3630
1318,3625
1319,3629
1320,3634
1321,3632
1322,3632
1323,3637
1324,3646
1325,3636
1326,3650
1327,3650
1328,3639
1329,3645
1330,3649
1331,3647
1332,3647
1333,3646
1334,3646
1335,3645
1336,3649
1337,3649
1338,3630
1339,3658
1340,3647
1341,3643
1342,3643
1343,3645
1344,3647
1345,3648
1346,3648
1347,3637
1348,3637
1349,3641
1350,3634
1351,3634
1352,3640
1353,3628
1354,3634
1355,3634
1356,3634
1357,3628
1358,3629
1359,3624
1360,3615
1361,3615
1362,3605
1363,3605
1364,3616
1365,3621
1366,3621
1367,3609
1368,3610
1369,3609
1370,3592
1371,3592
1372,3588
1373,3611
1374,3594
1375,3588
1376,3588
1377,3595
1378,3581
1379,3591
1380,3584
1381,3584
1382,3582
1383,3572
1384,3579
1385,3575
1386,3575
1387,3576
1388,3577
1389,3576
1390,3576
1391,3572
1392,3594
1393,3571
1394,3574
1395,3574
1396,3572
1397,3568
1398,3572
1399,3571
1400,3571
1401,3568
1402,3562
1403,3574
1404,3562
1405,3562
1406,3571
1407,3568
1408,3577
1409,3564
1410,3564
1411,3562
1412,3567
1413,3564
1414,3574
1415,3574
1416,3575
1417,3564
1418,3567
1419,3563
1420,3563
1421,3568
1422,3568
1423,3569
1424,3567
1425,3567
1426,3564
1427,3559
1428,3559
1429,3553
1430,3553
1431,3562
1432,3563
1433,3561
1434,3561
1435,3562
1436,3555
1437,3563
1438,3560
1439,3560
1440,3559
1441,3559
1442,3558
1443,3563
1444,3563
1445,3563
1446,3559
1447,3564
1448,3556
1449,3556
1450,3563
1451,3563
1452,3547
1453,3556
1454,3556
1455,3557
1456,3552
1457,3564
1458,3568
1459,3568
1460,3561
1461,3559
1462,3561
1463,3558
1464,3558
1465,3559
1466,3560
1467,3553
1468,3556
1469,3556
1470,3555
1471,3563
1472,3551
1473,3544
1474,3544
1475,3554
1476,3555
1477,3555
1478,3555
1479,3559
1480,3559
1481,3557
1482,3566
1483,3566
1484,3553
1485,3553
1486,3555
1487,3554
1488,3554
1489,3534
1490,3545
1491,3562
1492,3551
1493,3551
1494,3548
1495,3546
1496,3564
1497,3546
1498,3546
1499,3559
1500,3548
1501,3545
1502,3548
1503,3548
1504,3550
1505,3546
1506,3549
1507,3547
1508,3547
1509,3548
1510,3549
1511,3550
1512,3548
1513,3548
1514,3546
1515,3544
1516,3545
1517,3548
1518,3548
1519,3542
1520,3547
1521,3546
1522,3546
1523,3546
1524,3544
1525,3541
1526,3549
1527,3549
1528,3549
1529,3544
1530,3551
1531,3546
1532,3546
1533,3549
1534,3545
1535,3549
1536,3548
1537,3548
1538,3552
1539,3558
1540,3570
1541,3543
1542,3543
1543,3558
1544,3557
1545,3563
1546,3560
1547,3560
1548,3558
1549,3556
1550,3554
1551,3545
1552,3545
1553,3574
1554,3559
1555,3563
1556,3566
1557,3566
1558,3567
1559,3566
1560,3571
1561,3568
1562,3568
1563,3568
1564,3575
1565,3573
1566,3573
1567,3573
1568,3568
1569,3577
1570,3574
1571,3574
1572,3587
1573,3578
1574,3577
1575,3572
1576,3572
1577,3584
1578,3585
1579,3587
1580,3585
1581,3585
1582,3585
1583,3585
1584,3587
1585,3587
1586,3587
1587,3584
1588,3589
1589,3588
1590,3595
1591,3595
1592,3606
1593,3595
1594,3592
1595,3593
1596,3593
1597,3605
1598,3604
1599,3604
1600,3595
1601,3595
1602,3611
1603,3603
1604,3607
1605,3603
1606,3603
1607,3606
1608,3609
1609,3609
1610,3609
1611,3614
1612,3606
1613,3619
1614,3602
1615,3602
1616,3622
1617,3610
1618,3615
1619,3613
1620,3613
1621,3620
1622,3610
1623,3622
1624,3614
1625,3614
1626,3620
1627,3614
1628,3617
1629,3613
1630,3613
1631,3637
1632,3615
1633,3634
1634,3626
1635,3626
1636,3631
1637,3628
1638,3635
1639,3638
1640,3638
1641,3635
1642,3632
1643,3634
1644,3635
1645,3635
1646,3630
1647,3643
1648,3640
1649,3630
1650,3630
1651,3651
1652,3645
1653,3642
1654,3642
1655,3645
1656,3637
1657,3631
1658,3640
1659,3640
1660,3643
1661,3648
1662,3641
1663,3639
1664,3639
1665,3633
1666,3638
1667,3636
1668,3626
1669,3626
1670,3636
1671,3627
1672,3636
1673,3629
1674,3629
1675,3627
1676,3617
1677,3618
1678,3618
1679,3618
1680,3610
1681,3619
1682,3610
1683,3625
1684,3625
1685,3604
1686,3606
1687,3599
1688,3600
1689,3600
1690,3597
1691,3591
1692,3591
1693,3587
1694,3587
1695,3581
1696,3570
1697,3578
1698,3578
1699,3563
1700,3576
1701,3580
1702,3566
1703,3566
1704,3561
1705,3562
1706,3574
1707,3556
1708,3556
1709,3536
1710,3553
1711,3553
1712,3552
1713,3552
1714,3557
1715,3544
1716,3547
1717,3554
1718,3554
1719,3538
1720,3544
1721,3545
1722,3547
1723,3547
1724,3540
1725,3538
1726,3537
1727,3538
1728,3538
1729,3534
1730,3545
1731,3537
1732,3534
1733,3534
1734,3531
1735,3534
1736,3531
1737,3546
1738,3546
1739,3539
1740,3538
1741,3532
1742,3532
1743,3524
1744,3532
1745,3533
1746,3535
1747,3535
1748,3531
1749,3525
1750,3546
1751,3532
1752,3532
1753,3534
1754,3525
1755,3529
1756,3532
1757,3532
1758,3531
1759,3530
1760,3533
1761,3527
1762,3527
1763,3546
1764,3534
1765,3528
1766,3531
1767,3531
1768,3534
1769,3523
1770,3521
1771,3525
1772,3525
1773,3523
1774,3529
1775,3507
1776,3526
1777,3526
1778,3516
1779,3523
1780,3517
1781,3519
1782,3519
1783,3518
1784,3520
1785,3516
1786,3516
1787,3511
1788,3514
1789,3519
1790,3507
1791,3507
1792,3511
1793,3514
1794,3515
1795,3517
1796,3517
1797,3515
1798,3504
1799,3512
1800,3510
1801,3510
1802,3506
1803,3505
1804,3510
1805,3510
1806,3510
1807,3516
1808,3507
1809,3510
1810,3507
1811,3507
1812,3511
1813,3510
1814,3510
1815,3501
1816,3501
1817,3507
1818,3505
1819,3508
1820,3506
1821,3506
1822,3506
1823,3510
1824,3505
1825,3508
1826,3508
1827,3508
1828,3514
1829,3528
1830,3528
1831,3509
1832,3513
1833,3523
1834,3513
1835,3513
1836,3508
1837,3508
1838,3511
1839,3509
1840,3509
1841,3516
1842,3522
1843,3529
1844,3518
1845,3518
1846,3525
1847,3518
1848,3526
1849,3523
1850,3523
1851,3516
1852,3517
1853,3527
1854,3504
1855,3504
1856,3529
1857,3519
1858,3522
1859,3523
1860,3523
1861,3524
1862,3520
1863,3525
1864,3526
1865,3526
1866,3528
1867,3527
1868,3531
1869,3517
1870,3517
1871,3525
1872,3533
1873,3535
1874,3529
1875,3529
1876,3524
1877,3542
1878,3537
1879,3537
1880,3533
1881,3539
1882,3544
1883,3548
1884,3548
1885,3536
1886,3542
1887,3553
1888,3545
1889,3545
1890,3542
1891,3552
1892,3561
1893,3555
1894,3555
1895,3554
1896,3558
1897,3557
1898,3558
1899,3558
1900,3550
1901,3561
1902,3568
1903,3571
1904,3571
1905,3561
1906,3571
1907,3562
1908,3591
1909,3591
1910,3574
1911,3575
1912,3573
1913,3578
1914,3578
1915,3586
1916,3580
1917,3590
1918,3583
1919,3583
1920,3580
1921,3584
1922,3587
1923,3587
1924,3590
1925,3588
1926,3592
1927,3581
1928,3581
1929,3598
1930,3583
1931,3581
1932,3594
1933,3594
1934,3592
1935,3588
1936,3598
1937,3593
1938,3593
1939,3601
1940,3598
1941,3591
1942,3612
1943,3612
1944,3601
1945,3607
1946,3592
1947,3603
1948,3603
1949,3612
1950,3599
1951,3607
1952,3607
1953,3607
1954,3611
1955,3612
1956,3607
1957,3612
1958,3612
1959,3614
1960,3605
1961,3613
1962,3610
1963,3610
1964,3616
1965,3617
1966,3608
1967,3608
1968,3616
1969,3614
1970,3619
1971,3616
1972,3616
1973,3618
1974,3618
1975,3628
1976,3612
1977,3612
1978,3627
1979,3607
1980,3622
1981,3617
1982,3617
1983,3618
1984,3613
1985,3619
1986,3611
1987,3611
1988,3604
1989,3621
1990,3614
1991,3607
1992,3607
1993,3605
1994,3598
1995,3592
1996,3591
1997,3591
1998,3596
1999,3586
2000,3575
2001,3587
2002,3587
2003,3586
2004,3595
2005,3568
2006,3584
2007,3584
2008,3573
2009,3569
2010,3564
2011,3564
2012,3564
2013,3568
2014,3560
2015,3556
2016,3556
2017,3559
2018,3543
2019,3553
2020,3556
2021,3556
2022,3553
2023,3547
2024,3551
2025,3554
2026,3554
2027,3540
2028,3544
2029,3545
2030,3552
2031,3552
2032,3542
2033,3541
2034,3539
2035,3533
2036,3533
2037,3535
2038,3536
2039,3532
2040,3531
2041,3531
2042,3526
2043,3536
2044,3531
2045,3537
2046,3537
2047,3533
2048,3527
2049,3519
2050,3524
2051,3524
2052,3531
2053,3524
2054,3537
2055,3537
2056,3533
2057,3527
2058,3529
2059,3533
2060,3533
2061,3530
2062,3516
2063,3530
2064,3532
2065,3532
2066,3532
2067,3533
2068,3530
2069,3527
2070,3527
2071,3525
2072,3527
2073,3521
2074,3529
2075,3529
2076,3537
2077,3539
2078,3526
2079,3525
2080,3525
2081,3527
2082,3529
2083,3522
2084,3512
2085,3512
2086,3531
2087,3528
2088,3524
2089,3535
2090,3535
2091,3527
2092,3537
2093,3534
2094,3527
2095,3527
2096,3532
2097,3539
2098,3530
2099,3530
2100,3533
2101,3533
2102,3545
2103,3535
2104,3535
2105,3523
2106,3535
2107,3543
2108,3537
2109,3537
2110,3532
2111,3536
2112,3538
2113,3536
2114,3536
2115,3535
2116,3539
2117,3534
2118,3532
2119,3532
2120,3526
2121,3535
2122,3532
2123,3545
2124,3545
2125,3533
2126,3550
2127,3541
2128,3535
2129,3535
2130,3539
2131,3546
2132,3540
2133,3542
2134,3542
2135,3540
2136,3549
2137,3541
2138,3546
2139,3546
2140,3552
2141,3546
2142,3545
2143,3545
2144,3544
2145,3533
2146,3546
2147,3563
2148,3563
2149,3552
2150,3550
2151,3549
2152,3549
2153,3549
2154,3553
2155,3554
2156,3557
2157,3553
2158,3553
2159,3553
2160,3557
2161,3554
2162,3558
2163,3558
2164,3563
2165,3554
2166,3558
2167,3566
2168,3566
2169,3562
2170,3566
2171,3565
2172,3570
2173,3570
2174,3569
2175,3559
2176,3569
2177,3561
2178,3561
2179,3577
2180,3559
2181,3575
2182,3572
2183,3572
2184,3576
2185,3583
2186,3580
2187,3580
2188,3587
2189,3584
2190,3593
2191,3592
2192,3592
2193,3591
2194,3586
2195,3583
2196,3579
2197,3579
2198,3588
2199,3580
2200,3605
2201,3602
2202,3602
2203,3595
2204,3603
2205,3604
2206,3595
2207,3595
2208,3603
2209,3599
2210,3606
2211,3611
2212,3611
2213,3604
2214,3615
2215,3611
2216,3618
2217,3618
2218,3615
2219,3604
2220,3615
2221,3621
2222,3621
2223,3624
2224,3616
2225,3611
2226,3637
2227,3637
2228,3618
2229,3623
2230,3622
2231,3622
2232,3628
2233,3633
2234,3637
2235,3637
2236,3637
2237,3633
2238,3638
2239,3639
2240,3640
2241,3640
2242,3637
2243,3641
2244,3652
2245,3643
2246,3643
2247,3653
2248,3645
2249,3650
2250,3648
2251,3648
2252,3653
2253,3643
2254,3656
2255,3651
2256,3651
2257,3652
2258,3664
2259,3659
2260,3659
2261,3659
2262,3657
2263,3670
2264,3667
2265,3673
2266,3673
2267,3670
2268,3668
2269,3675
2270,3676
2271,3676
2272,3677
2273,3666
2274,3678
2275,3678
2276,3678
2277,3688
2278,3699
2279,3702
2280,3702
2281,3699
2282,3679
2283,3697
2284,3707
2285,3707
2286,3692
2287,3699
2288,3711
2289,3700
2290,3700
2291,3709
2292,3697
2293,3720
2294,3707
2295,3707
2296,3712
2297,3714
2298,3712
2299,3715
2300,3715
2301,3712
2302,3712
2303,3704
2304,3707
2305,3707
2306,3708
2307,3707
2308,3695
2309,3704
2310,3704
2311,3702
2312,3693
2313,3690
2314,3689
2315,3689
2316,3686
2317,3694
2318,3680
2319,3680
2320,3681
2321,3677
2322,3678
2323,3677
2324,3677
2325,3664
2326,3668
2327,3656
2328,3663
2329,3663
2330,3657
2331,3657
2332,3658
2333,3645
2334,3645
2335,3650
2336,3650
2337,3649
2338,3645
2339,3645
2340,3635
2341,3643
2342,3647
2343,3633
2344,3633
2345,3629
2346,3641
2347,3626
2348,3632
2349,3632
2350,3625
2351,3623
2352,3620
2353,3616
2354,3616
2355,3612
2356,3612
2357,3611
2358,3605
2359,3605
2360,3612
2361,3606
2362,3610
2363,3610
2364,3614
2365,3601
2366,3618
2367,3612
2368,3612
2369,3598
2370,3604
2371,3592
2372,3602
2373,3602
2374,3591
2375,3593
2376,3597
2377,3586
2378,3586
2379,3598
2380,3591
2381,3603
2382,3592
2383,3592
2384,3603
2385,3593
2386,3592
2387,3596
2388,3596
2389,3602
2390,3596
2391,3592
2392,3598
2393,3598
2394,3593
2395,3597
2396,3604
2397,3596
2398,3596
2399,3591
2400,3592
2401,3596
2402,3596
2403,3596
2404,3596
2405,3602
2406,3593
2407,3593
2408,3589
2409,3596
2410,3602
2411,3596
2412,3596
2413,3602
2414,3587
2415,3598
2416,3605
2417,3605
2418,3595
2419,3596
2420,3607
2421,3590
2422,3590
2423,3603
2424,3597
2425,3622
2426,3601
2427,3601
2428,3605
2429,3607
2430,3591
2431,3605
2432,3605
2433,3599
2434,3604
2435,3603
2436,3605
2437,3605
2438,3605
2439,3611
2440,3606
2441,3610
2442,3610
2443,3614
2444,3609
2445,3606
2446,3607
2447,3607
2448,3607
2449,3615
2450,3608
2451,3608
2452,3604
2453,3610
2454,3611
2455,3614
2456,3614
2457,3611
2458,3603
2459,3615
2460,3609
2461,3609
2462,3608
2463,3612
2464,3605
2465,3618
2466,3618
2467,3616
2468,3616
2469,3621
2470,3615
2471,3615
2472,3618
2473,3619
2474,3612
2475,3618
2476,3618
2477,3621
2478,3612
2479,3623
2480,3620
2481,3620
2482,3611
2483,3623
2484,3626
2485,3625
2486,3625
2487,3629
2488,3623
2489,3624
2490,3628
2491,3628
2492,3628
2493,3626
2494,3633
2495,3633
2496,3623
2497,3634
2498,3637
2499,3633
2500,3633
2501,3640
2502,3639
2503,3635
2504,3644
2505,3644
2506,3631
2507,3632
2508,3642
2509,3649
2510,3649
2511,3646
2512,3635
2513,3637
2514,3634
2515,3634
2516,3645
2517,3625
2518,3640
2519,3635
2520,3635
2521,3647
2522,3645
2523,3638
2524,3641
2525,3641
2526,3651
2527,3646
2528,3643
2529,3642
2530,3642
2531,3650
2532,3648
2533,3646
2534,3649
2535,3649
2536,3649
2537,3653
2538,3650
2539,3650
2540,3655
2541,3658
2542,3657
2543,3651
2544,3651
2545,3654
2546,3651
2547,3645
2548,3651
2549,3651
2550,3654
2551,3643
2552,3661
2553,3654
2554,3654
2555,3657
2556,3652
2557,3659
2558,3659
2559,3659
2560,3671
2561,3663
2562,3662
2563,3669
2564,3669
2565,3661
2566,3667
2567,3664
2568,3667
2569,3667
2570,3666
2571,3684
2572,3670
2573,3669
2574,3669
2575,3672
2576,3676
2577,3669
2578,3670
2579,3670
2580,3675
2581,3663
2582,3674
2583,3674
2584,3668
2585,3667
2586,3680
2587,3680
2588,3680
2589,3680
2590,3668
2591,3679
2592,3674
2593,3674
2594,3669
2595,3668
2596,3673
2597,3676
2598,3676
2599,3679
2600,3685
2601,3675
2602,3676
2603,3676
2604,3680
2605,3680
2606,3678
2607,3681
2608,3681
2609,3683
2610,3686
2611,3674
2612,3680
2613,3680
2614,3671
2615,3677
2616,3677
2617,3669
2618,3669
2619,3673
2620,3674
2621,3680
2622,3665
2623,3665
2624,3683
2625,3672
2626,3677
2627,3677
2628,3674
2629,3679
2630,3668
2631,3663
2632,3663
2633,3659
2634,3662
2635,3663
2636,3658
2637,3658
2638,3657
2639,3662
2640,3648
2641,3654
2642,3654
2643,3640
2644,3652
2645,3650
2646,3646
2647,3646
2648,3642
2649,3641
2650,3641
2651,3632
2652,3632
2653,3632
2654,3652
2655,3630
2656,3636
2657,3636
2658,3634
2659,3646
2660,3641
2661,3634
2662,3634
2663,3628
2664,3633
2665,3626
2666,3625
2667,3625
2668,3627
2669,3630
2670,3633
2671,3633
2672,3634
2673,3618
2674,3634
2675,3627
2676,3627
2677,3628
2678,3620
2679,3632
2680,3624
2681,3624
2682,3628
2683,3627
2684,3629
2685,3644
2686,3644
2687,3641
2688,3630
2689,3632
2690,3629
2691,3629
2692,3626
2693,3629
2694,3631
2695,3629
2696,3629
2697,3642
2698,3635
2699,3630
2700,3627
2701,3627
2702,3631
2703,3632
2704,3643
2705,3638
2706,3638
2707,3635
2708,3631
2709,3628
2710,3625
2711,3625
2712,3637
2713,3637
2714,3626
2715,3626
2716,3635
2717,3646
2718,3643
2719,3646
2720,3646
2721,3641
2722,3643
2723,3646
2724,3647
2725,3647
2726,3641
2727,3651
2728,3655
2729,3647
2730,3647
2731,3655
2732,3647
2733,3654
2734,3669
2735,3669
2736,3654
2737,3669
2738,3658
2739,3661
2740,3661
2741,3661
2742,3660
2743,3659
2744,3666
2745,3666
2746,3672
2747,3671
2748,3667
2749,3679
2750,3679
2751,3668
2752,3672
2753,3670
2754,3681
2755,3681
2756,3674
2757,3682
2758,3681
2759,3681
2760,3683
2761,3674
2762,3680
2763,3679
2764,3679
2765,3691
2766,3682
2767,3688
2768,3683
2769,3683
2770,3690
2771,3683
2772,3693
2773,3688
2774,3688
2775,3692
2776,3700
2777,3698
2778,3692
2779,3692
2780,3693
2781,3699
2782,3690
2783,3701
2784,3701
2785,3701
2786,3704
2787,3701
2788,3701
2789,3701
2790,3703
2791,3709
2792,3695
2793,3710
2794,3710
2795,3709
2796,3719
2797,3712
2798,3712
2799,3715
2800,3712
2801,3716
2802,3706
2803,3706
2804,3710
2805,3702
2806,3713
2807,3717
2808,3717
2809,3712
2810,3713
2811,3727
2812,3724
2813,3724
2814,3719
2815,3723
2816,3722
2817,3731
2818,3731
2819,3733
2820,3729
2821,3736
2822,3730
2823,3730
2824,3736
2825,3735
2826,3737
2827,3725
2828,3725
2829,3738
2830,3738
2831,3734
2832,3743
2833,3743
2834,3737
2835,3748
2836,3750
2837,3745
2838,3745
2839,3754
2840,3748
2841,3743
2842,3743
2843,3752
2844,3744
2845,3756
2846,3760
2847,3760
2848,3748
2849,3750
2850,3756
2851,3756
2852,3756
2853,3756
2854,3759
2855,3760
2856,3762
2857,3762
2858,3759
2859,3757
2860,3764
2861,3773
2862,3773
2863,3790
2864,3776
2865,3765
2866,3764
2867,3764
2868,3771
2869,3770
2870,3767
2871,3757
2872,3757
2873,3766
2874,3764
2875,3754
2876,3768
2877,3768
2878,3764
2879,3766
2880,3771
2881,3768
2882,3768
2883,3769
2884,3770
2885,3760
2886,3760
2887,3765
2888,3752
2889,3774
2890,3758
2891,3758
2892,3767
2893,3766
2894,3766
2895,3764
2896,3764
2897,3774
2898,3758
2899,3766
2900,3776
2901,3776
2902,3769
2903,3764
2904,3772
2905,3765
2906,3765
2907,3768
2908,3768
2909,3766
2910,3768
2911,3768
2912,3769
2913,3768
2914,3776
2915,3762
2916,3762
2917,3764
2918,3771
2919,3770
2920,3773
2921,3773
2922,3764
2923,3769
2924,3767
2925,3773
2926,3773
2927,3777
2928,3769
2929,3786
2930,3786
2931,3773
2932,3761
2933,3771
2934,3766
2935,3766
2936,3771
2937,3776
2938,3769
2939,3769
2940,3769
2941,3775
2942,3762
2943,3774
2944,3765
2945,3765
2946,3768
2947,3758
2948,3760
2949,3761
2950,3761
2951,3762
2952,3760
2953,3751
2954,3747
2955,3747
2956,3752
2957,3756
2958,3756
2959,3754
2960,3754
2961,3746
2962,3760
2963,3748
2964,3751
2965,3751
2966,3749
2967,3754
2968,3749
2969,3749
2970,3749
2971,3746
2972,3746
2973,3752
2974,3752
2975,3746
2976,3745
2977,3759
2978,3752
2979,3752
2980,3756
2981,3754
2982,3751
2983,3745
2984,3745
2985,3749
2986,3752
2987,3756
2988,3752
2989,3752
2990,3746
2991,3754
2992,3754
2993,3743
2994,3743
2995,3767
2996,3759
